,Unnamed: 0,ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
2895,2895,45732689,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
7364,7364,45803347,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,4,15053
7032,7032,45794837,765.0,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,15053
10017,10017,45774650,738.0,CHEVROLET,Cruze,2017,Sedan,No,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,White,0,15053
8583,8583,45804907,639.0,HYUNDAI,Elantra,2014,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,15053
14243,14243,45733028,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
11118,11118,45803991,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,15053
18228,18228,45766921,906.8381278879118,MERCEDES-BENZ,320,2003,Sedan,Yes,LPG,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Left wheel,Black,10,15053
8339,8339,45719230,738.0,CHEVROLET,Cruze,2017,Sedan,No,Petrol,<= 3 turbo,Between 10km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,15053
5939,5939,45760040,906.8381278879118,MERCEDES-BENZ,ML 350,2004,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,2,15053
2957,2957,45792358,906.8381278879118,FORD,Focus,2012,Sedan,No,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
5811,5811,45647144,2209.0,HONDA,Elysion,2011,Minivan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,>5,Right-hand drive,White,2,15053
13204,13204,45803188,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
15118,15118,44527135,906.8381278879118,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,Rear,04-May,Right-hand drive,Silver,10,15053
8064,8064,45803231,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
2086,2086,45289853,906.8381278879118,SUZUKI,Kizashi,2010,Sedan,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Manual,Front,04-May,Left wheel,White,6,15053
884,884,45792209,900.0,HYUNDAI,Sonata,2015,Sedan,No,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,15053
1611,1611,45720592,862.0,FORD,Fusion,2011,Sedan,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,10,15053
6408,6408,45775558,475.0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,8,15053
14357,14357,45804812,906.8381278879118,INFINITI,FX35,2003,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,6,15053
2081,2081,45546441,779.0,MAZDA,CX-5,2013,Jeep,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,10,15053
3420,3420,45795757,1834.0,MERCEDES-BENZ,Sprinter,2004,Microbus,No,Diesel,<= 3 turbo,100km and above,6.0,Manual,Rear,04-May,Left wheel,White,2,15053
8357,8357,44309318,781.0,CHEVROLET,Cruze,2018,Sedan,No,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,8,15053
13305,13305,45765633,906.8381278879118,MERCEDES-BENZ,230,2006,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,15053
6930,6930,45604020,781.0,TOYOTA,Camry,2012,Sedan,No,Hybrid,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,15053
2999,2999,45800063,906.8381278879118,FORD,Transit,2007,Microbus,No,Diesel,<= 3 turbo,Between 10km,5.0,Manual,Front,02-Mar,Left wheel,White,0,15053
16938,16938,45732848,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
8752,8752,45540994,906.8381278879118,FIAT,500,2014,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,02-Mar,Left wheel,Black,8,15053
9284,9284,45615154,906.8381278879118,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Tiptronic,Front,04-May,Left wheel,Grey,10,15053
6470,6470,45780341,906.8381278879118,KIA,Optima,2012,Sedan,No,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,Front,04-May,Left wheel,Brown,0,15053
12515,12515,45814772,906.8381278879118,DODGE,Dart,2012,Sedan,No,Petrol,<= 3 turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Black,9,15053
4010,4010,45801186,906.8381278879118,BMW,545,2004,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Tiptronic,Rear,04-May,Left wheel,Black,6,15053
1599,1599,45393927,645.0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,15053
14201,14201,45795547,528.0,FORD,Escape,2014,Jeep,No,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,15053
984,984,45789454,906.8381278879118,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Right-hand drive,Silver,0,15053
374,374,45788303,1998.0,FORD,Transit,2001,Microbus,No,Diesel,<= 3 No turbo,100km and above,4.0,Manual,Rear,04-May,Left wheel,White,2,15053
15686,15686,45773515,906.8381278879118,TOYOTA,Camry,2007,Sedan,No,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Beige,6,15053
2496,2496,45787131,906.8381278879118,HAVAL,H6,2015,Jeep,Yes,Petrol,<= 3 turbo,10km to 30km,4.0,Manual,Front,04-May,Left wheel,Black,12,15053
98,98,45789555,906.8381278879118,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,15053
14457,14457,45749313,891.0,VOLKSWAGEN,Tiguan,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,15053
15687,15687,45800231,906.8381278879118,MITSUBISHI,Pajero IO,2005,Jeep,No,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,15053
10595,10595,45802773,911.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
3920,3920,45732687,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
13031,13031,45802976,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,15053
16373,16373,45731897,562.0,FIAT,500 sport panorama,2015,Coupe,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,02-Mar,Left wheel,Grey,12,15053
4536,4536,45794078,779.0,FORD,Fusion,2013,Sedan,No,Petrol,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Left wheel,Carnelian red,16,15053
7253,7253,45788825,474.0,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,<= 3 turbo,10km to 30km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,15053
14300,14300,45802617,906.8381278879118,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,5.0,Tiptronic,Front,04-May,Left wheel,Blue,0,15053
5471,5471,45790151,906.8381278879118,BMW,530,2004,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,15053
18202,18202,45779745,781.0,CHEVROLET,Cruze,2018,Sedan,No,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Black,0,15053
3962,3962,45800773,585.0,TOYOTA,Prius,2013,Sedan,No,Hybrid,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Left wheel,Silver,6,15053
13472,13472,45800176,906.8381278879118,HYUNDAI,Accent,2016,Hatchback,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,15053
2584,2584,45803223,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15053
6391,6391,45293221,584.0,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12,15053
955,955,45504123,906.8381278879118,HONDA,Insight,2009,Sedan,No,LPG,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,White,8,15053
14279,14279,45800324,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,6,15053
10191,10191,45732673,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15035
9352,9352,45803217,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Golden,4,15035
8973,8973,45732672,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,15035
11122,11122,45801436,528.0,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,15035
18831,18831,45803124,642.0,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,15035
10202,10202,45801513,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,15035
8851,8851,45801518,906.8381278879118,FORD,Fusion,2010,Sedan,Yes,Petrol,<= 3 No turbo,10km to 30km,8.0,Variator,Front,04-May,Left wheel,White,8,15000
4672,4672,44382877,1552.0,MAZDA,Axela,2015,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Right-hand drive,Brown,6,15000
110,110,45783859,906.8381278879118,BMW,328,2008,Sedan,Yes,CNG,<= 3 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,White,12,15000
14622,14622,45770513,906.8381278879118,MITSUBISHI,Pajero IO,2003,Jeep,No,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,Silver,4,15000
4372,4372,44063270,1539.0,TOYOTA,Sienta,2018,Minivan,No,Petrol,<= 3 No turbo,Between 10km,3.0,Automatic,Front,04-May,Right-hand drive,White,4,15000
16676,16676,45035479,906.8381278879118,VOLKSWAGEN,Jetta,2012,Sedan,No,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,8,15000
8874,8874,45801023,906.8381278879118,MERCEDES-BENZ,Sprinter,2005,Goods wagon,No,Diesel,<= 3 turbo,Between 10km,4.0,Manual,Rear,04-May,Left wheel,White,1,15000
11240,11240,44382574,2265.0,TOYOTA,Corolla,2019,Universal,No,Hybrid,<= 3 No turbo,10km to 30km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,0,15000
5699,5699,44061557,1552.0,HONDA,Shuttle,2015,Hatchback,No,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,15000
764,764,45811815,906.8381278879118,VOLKSWAGEN,Jetta,2009,Sedan,Yes,Diesel,<= 3 turbo,100km and above,4.0,Manual,Front,04-May,Left wheel,White,12,15000
16269,16269,43743712,2123.0,MAZDA,Axela,2017,Hatchback,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Right-hand drive,Black,4,15000
470,470,45763114,906.8381278879118,SUBARU,Legacy,2008,Sedan,No,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15000
11005,11005,45725799,836.0,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14966
14100,14100,45803555,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,14959
8473,8473,45810469,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14959
13349,13349,45810509,364.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14953
15386,15386,45809289,501.0,HONDA,FIT,2014,Hatchback,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,14950
2386,2386,44817082,906.8381278879118,SUBARU,Impreza,2011,Hatchback,No,Petrol,<= 3 No turbo,100km and above,4.0,Variator,4x4,04-May,Left wheel,Silver,8,14950
9475,9475,45732632,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14909
18206,18206,45733291,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,14906
2888,2888,39669828,530.0,FORD,Fiesta,2013,Sedan,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,8,14900
15862,15862,45793318,707.0,SUBARU,Impreza,2011,Hatchback,No,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,7,14900
4053,4053,45777739,906.8381278879118,FORD,Escape,2007,Jeep,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,4x4,04-May,Left wheel,White,7,14900
4303,4303,45774599,530.0,FORD,Fusion,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10,14897
10051,10051,45802365,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,14897
119,119,45803059,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,14897
4684,4684,45803864,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14897
10497,10497,45757543,585.0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,14897
13374,13374,42411603,906.8381278879118,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2,14897
14208,14208,45792189,1249.0,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Red,12,14897
14419,14419,45696568,584.0,VOLKSWAGEN,Jetta se,2014,Sedan,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,14897
13576,13576,45797247,528.0,HYUNDAI,I30,2014,Hatchback,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Beige,4,14897
12827,12827,45757908,584.0,SCION,xD,2014,Hatchback,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,14897
5414,5414,45771805,1091.0,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12,14897
3856,3856,45788166,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Brown,16,14897
6025,6025,42786153,878.0,TOYOTA,Prius,2009,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,8,14897
13802,13802,45724967,707.0,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,14884
15680,15680,45809885,707.0,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14884
10373,10373,45809892,639.0,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,14856
12710,12710,45809892,639.0,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,14856
18588,18588,45801839,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
9206,9206,45798017,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,14834
15712,15712,45810582,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
18133,18133,45801838,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
12936,12936,45732773,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
13474,13474,45798013,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
14730,14730,45801837,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,14834
13168,13168,45798031,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14834
15765,15765,45803302,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
11951,11951,45803653,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,14834
9178,9178,45798021,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
5874,5874,45801836,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
8667,8667,45798027,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
2258,2258,45803302,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834
13652,13652,45809947,586.0,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14834
13948,13948,45808999,382.0,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14831
16553,16553,45809050,382.0,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,14831
8570,8570,45809207,609.0,HONDA,FIT,2016,Hatchback,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,14831
1088,1088,45725872,836.0,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,4,14821
7321,7321,45696220,530.0,NISSAN,Juke,2013,Jeep,No,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,14800
19031,19031,45805263,906.8381278879118,SUZUKI,Every Landy NISSAN SEREN,2013,Minivan,No,Petrol,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Right-hand drive,Silver,6,14800
16339,16339,45809780,503.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,14799
13346,13346,45809399,502.0,HONDA,FIT,2013,Universal,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14768
4081,4081,45809766,640.0,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Brown,4,14746
18298,18298,45816150,1077.0,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,14740
10159,10159,44961447,906.8381278879118,TOYOTA,Corolla,2007,Sedan,No,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Grey,0,14740
2016,2016,45744853,906.8381278879118,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,12,14740
18451,18451,44736991,639.0,JEEP,Patriot Latitude,2014,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,8,14740
15925,15925,45812283,271.0,TOYOTA,Prius C hybrid,2014,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Left wheel,Silver,8,14740
4233,4233,45795857,906.8381278879118,MERCEDES-BENZ,E 500,2003,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,Between 10km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,14740
4960,4960,45479281,574.0,HONDA,Insight,2010,Hatchback,No,Hybrid,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,0,14740
15449,15449,45797714,1347.0,HYUNDAI,H1,2008,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,14740
11770,11770,45612973,474.0,CHEVROLET,Cruze,2013,Sedan,No,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Purple,8,14740
14787,14787,45771564,906.8381278879118,BMW,X5,2004,Jeep,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,14740
8708,8708,45805883,906.8381278879118,TOYOTA,Prius,2010,Sedan,No,Hybrid,<= 3 No turbo,Between 10km,6.0,Variator,Front,04-May,Left wheel,Red,6,14740
3232,3232,45785260,906.8381278879118,HONDA,Insight,2011,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,14740
16009,16009,45767102,906.8381278879118,BMW,528,2009,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,14740
17155,17155,45677208,761.0,TOYOTA,Prius,2010,Sedan,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,8,14740
16325,16325,45773277,906.8381278879118,MERCEDES-BENZ,B 170,2008,Hatchback,No,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,14740
7896,7896,45691304,474.0,KIA,RIO,2013,Hatchback,No,Petrol,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Red,0,14740
5156,5156,45682177,906.8381278879118,TOYOTA,Prius,2010,Sedan,No,Hybrid,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14740
11604,11604,45810662,645.0,CHEVROLET,Corvette,2011,Sedan,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Tiptronic,Front,04-May,Left wheel,White,12,14740
8278,8278,45787214,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,12,14740
1415,1415,45018783,586.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,14740
10061,10061,45591107,906.8381278879118,FORD,Focus SE,2013,Hatchback,Yes,Petrol,<= 3 No turbo,100km and above,4.0,Manual,Front,04-May,Left wheel,Black,2,14740
7998,7998,45798864,906.8381278879118,TOYOTA,Prius,2010,Sedan,No,Petrol,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Left wheel,White,6,14740
8053,8053,42465691,906.8381278879118,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,<= 3 No turbo,100km and above,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,14740
17538,17538,45793347,906.8381278879118,MITSUBISHI,Delica 5,2000,Minivan,Yes,Petrol,<= 3 No turbo,100km and above,6.0,Automatic,4x4,04-May,Right-hand drive,Silver,6,14740
848,848,45591127,474.0,CHEVROLET,Cruze,2013,Sedan,No,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,14740
1931,1931,45790279,690.0,FORD,Fusion,2016,Sedan,No,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,14740
